Stock_Code,Stock_Name,Weight,Shares,ETF
NVDA US,NVIDIA CORP,5.08,202650,00990A
2308,台達電,4.97,628000,00990A
SNDK US,SANDISK CORP,4.72,40093,00990A
MU US,MICRON TECHNOLOGY INC,3.68,62071,00990A
2330,台積電,3.57,433000,00990A
BE US,BLOOM ENERGY CORP- A,2.9,109100,00990A
5706 JP,MITSUI KINZOKU CO LTD,2.81,92300,00990A
285A JP,KIOXIA HOLDINGS CORP,2.75,102900,00990A
AMD US,ADVANCED MICRO DEVICES,2.71,71400,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,2.69,118182,00990A
GLW US,CORNING INC,2.62,145895,00990A
TER US,TERADYNE INC,2.61,58500,00990A
CIEN US,CIENA CORP,2.36,42342,00990A
2383,台光電,2.35,144000,00990A
5801 JP,FURUKAWA ELECTRIC CO LTD,2.31,73200,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,2.3,34369,00990A
005930 KP,SAMSUNG ELECTRONICS CO LTD,2.05,115810,00990A
3653,健策,2.03,110000,00990A
6787 JP,MEIKO ELECTRONICS CO LTD,2.01,85300,00990A
GOOGL US,ALPHABET INC-CL A,1.98,48100,00990A
2368,金像電,1.92,370000,00990A
WDC US,WESTERN DIGITAL CORP,1.9,41462,00990A
2345,智邦,1.89,221000,00990A
MRVL US,MARVELL TECHNOLOGY INC,1.85,103000,00990A
AIXA GR,AIXTRON SE,1.64,278437,00990A
3037,欣興,1.46,475000,00990A
AVGO US,BROADCOM INC,1.45,30960,00990A
CRWV US,COREWEAVE INC-CL A,1.36,109900,00990A
3017,奇鋐,1.35,130000,00990A
SOI FP,S.O.I.T.E.C.,1.22,89943,00990A
ORCL US,ORACLE CORP,1.14,58680,00990A
5803 JP,FUJIKURA LTD,1.13,243500,00990A
3110 JP,NITTO BOSEKI CO LTD,1.12,53700,00990A
000660 KP,SK HYNIX INC,1.11,10711,00990A
3533,嘉澤,1.01,101000,00990A
6274,台燿,0.96,268000,00990A
COHR US,COHERENT CORP,0.93,26174,00990A
CRWD US,CROWDSTRIKE HOLDINGS INC - A,0.81,15200,00990A
2360,致茂,0.79,103000,00990A
6510,精測,0.77,56000,00990A
APP US,APPLOVIN CORP-CLASS A,0.75,14160,00990A
268A JP,RIGAKU HOLDINGS CORP,0.7,340900,00990A
4958,臻鼎-KY,0.64,435000,00990A
010120 KP,LS ELECTRIC CO LTD,0.62,29671,00990A
5274,信驊,0.6,10000,00990A
ONTO US,ONTO INNOVATION INC,0.6,18000,00990A
PLTR US,PALANTIR TECHNOLOGIES INC-A,0.55,33200,00990A
3529,力旺,0.53,36000,00990A
2467,志聖,0.51,249000,00990A
2454,聯發科,0.49,50000,00990A
RKLB US,ROCKET LAB CORP,0.48,52200,00990A
2330,台積電,7.78,1761000,00992A
2383,台光電,4.83,537000,00992A
6669,緯穎,4.57,465000,00992A
8996,高力,3.9,1689000,00992A
3037,欣興,3.76,2310000,00992A
3665,貿聯-KY,3.76,667000,00992A
3105,穩懋,3.49,3433000,00992A
3017,奇鋐,3.45,601000,00992A
2345,智邦,3.21,716000,00992A
6442,光聖,3.19,785000,00992A
6515,穎崴,3.12,151000,00992A
6510,精測,3.11,422000,00992A
8299,群聯,2.98,711000,00992A
6223,旺矽,2.9,289000,00992A
3533,嘉澤,2.51,468000,00992A
2059,川湖,2.18,258000,00992A
3653,健策,2.17,197000,00992A
3443,創意,2.17,260000,00992A
8046,南電,2.06,1108000,00992A
7769,鴻勁,2.05,194000,00992A
2360,致茂,2.03,487000,00992A
7751,竑騰,1.99,388000,00992A
3163,波若威,1.96,923000,00992A
6584,南俊國際,1.92,1337000,00992A
3081,聯亞,1.88,380000,00992A
2368,金像電,1.84,669000,00992A
2308,台達電,1.57,357000,00992A
2408,南亞科,1.56,3280000,00992A
5274,信驊,1.51,45000,00992A
4749,新應材,1.44,701000,00992A
3661,世芯-KY,1.4,173000,00992A
6274,台燿,1.26,636000,00992A
6531,愛普*,1.17,703000,00992A
2454,聯發科,0.94,180000,00992A
6271,同欣電,0.91,2589000,00992A
3131,弘塑,0.9,154000,00992A
4991,環宇-KY,0.86,692000,00992A
3189,景碩,0.5,486013,00992A
3036,文曄,0.48,1177000,00992A
2337,旺宏,0.43,1271000,00992A
5289,宜鼎,0.38,142000,00992A
3260,威剛,0.36,393000,00992A
3324,雙鴻,0.36,151000,00992A
3711,日月光投控,0.32,320000,00992A
3491,昇達科,0.31,97000,00992A
2486,一詮,0.29,567000,00992A
2455,全新,0.27,427000,00992A
8021,尖點,0.26,334000,00992A
2344,華邦電,0.17,893000,00992A
3583,辛耘,0.05,33000,00992A
3529,力旺,0.03,4000,00992A
2330,台積電,8.68,1548000,00982A
5536,聖暉*,7.43,3355000,00982A
6669,緯穎,6.12,491000,00982A
2383,台光電,5.22,457000,00982A
3105,穩懋,5.1,3946000,00982A
3264,欣銓,4.15,8078000,00982A
2345,智邦,4.09,719000,00982A
6139,亞翔,3.93,2278000,00982A
3017,奇鋐,3.92,538000,00982A
2308,台達電,3.84,690000,00982A
2360,致茂,3.83,724000,00982A
2454,聯發科,3.8,573000,00982A
6223,旺矽,3.51,276000,00982A
6257,矽格,2.89,6338000,00982A
6147,頎邦,2.66,6546000,00982A
4958,臻鼎-KY,2.62,2654000,00982A
3491,昇達科,2.16,539000,00982A
1785,光洋科,2.06,4611000,00982A
2467,志聖,1.71,1199000,00982A
6805,富世達,1.66,311000,00982A
6285,啟碁,1.64,3000000,00982A
2059,川湖,1.13,106000,00982A
6510,精測,1.13,121000,00982A
8996,高力,1.09,373000,00982A
3030,德律,1.01,1135000,00982A
2303,聯電,0.97,5045000,00982A
6488,環球晶,0.94,683000,00982A
5289,宜鼎,0.93,274000,00982A
2404,漢唐,0.91,368000,00982A
2347,聯強,0.79,3693000,00982A
3533,嘉澤,0.76,111000,00982A
3583,辛耘,0.74,372000,00982A
3211,順達,0.73,780000,00982A
3131,弘塑,0.66,89000,00982A
2313,華通,0.61,1033000,00982A
6274,台燿,0.56,223000,00982A
2472,立隆電,0.55,1210000,00982A
2368,金像電,0.54,155000,00982A
3711,日月光投控,0.44,349000,00982A
3665,貿聯-KY,0.42,58136,00982A
4938,和碩,0.26,1236000,00982A
6691,洋基工程,0.26,159000,00982A
5274,信驊,0.26,6000,00982A
8046,南電,0.24,103000,00982A
3529,力旺,0.23,23000,00982A
6177,達麗,0.21,1784350,00982A
3376,新日興,0.19,355000,00982A
2885,元大金,0.15,1102420,00982A
8464,億豐,0.13,142000,00982A
1319,東陽,0.07,355000,00982A
4441,振大環球,0.03,59000,00982A
3443,創意,0.01,1000,00982A
2548,華固,0.01,29600,00982A
1519,華城,0.0,600,00982A
8358,金居,0.0,1000,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,20.816,3600000,00991A
2383,台光電子,9.009,765000,00991A
8299,群聯電子,7.138,1300000,00991A
3037,欣興電子,6.816,3200000,00991A
2308,台達電子,5.857,1020000,00991A
5274,信驊科技,4.391,100000,00991A
2345,智邦科技,4.279,730000,00991A
3017,奇鋐科技,4.136,550000,00991A
8046,南亞電路,4.009,1650000,00991A
2408,南亞科技,3.865,6200000,00991A
2368,金像電子,3.752,1040000,00991A
7769,鴻勁精密,3.461,250000,00991A
2454,聯發科技,3.415,500000,00991A
6223,旺矽科技,3.41,260000,00991A
3653,健策精密,2.889,200000,00991A
3665,貿聯-KY,2.802,380000,00991A
3189,景碩科技,2.695,2000000,00991A
2327,國巨股份,2.562,3000000,00991A
1590,亞德客-KY,1.581,400000,00991A
2404,漢唐集成,0.839,330000,00991A
6515,穎崴科技,0.027,1000,00991A
6669,緯穎科技,0.013,1000,00991A
3711,日月光投,0.012,9000,00991A
2059,川湖科技,0.011,1000,00991A
6510,中華精測,0.01,1000,00991A
2382,廣達電腦,0.008,9000,00991A
2449,京元電子,0.007,9000,00991A
2360,致茂電子,0.005,1000,00991A
2313,華通電腦,0.005,9000,00991A
2317,鴻海精密,0.005,9000,00991A
2603,長榮海運,0.005,9000,00991A
2337,旺宏電子,0.004,9000,00991A
5347,世界先進,0.003,9000,00991A
3231,緯創資通,0.003,9000,00991A
8210,勤誠興業,0.003,1000,00991A
6274,台燿科技,0.003,1000,00991A
1519,華城電機,0.002,1000,00991A
2344,華邦電子,0.002,9000,00991A
2881,富邦金融,0.002,9000,00991A
2882,國泰金融,0.002,9000,00991A
2885,元大金融,0.001,9000,00991A
3044,健鼎科技,0.001,1000,00991A
2891,中國信託,0.001,9000,00991A
2890,永豐金融,0.001,9000,00991A
3036,文曄科技,0.001,1000,00991A
2412,中華電信,0.0,1000,00991A
5871,中租-KY,0.0,1000,00991A
3045,台灣大哥,0.0,1000,00991A
1303,南亞塑膠,0.0,1000,00991A
6505,台塑石化,0.0,1000,00991A
