Stock_Code,Stock_Name,Weight,Shares,ETF
6805,富世達,1.35,1761000,00981A
8046,南電,3.27,10828000,00981A
8150,南茂,0.4,11635000,00981A
8210,勤誠,1.04,2167000,00981A
8358,金居,0.22,980000,00981A
8996,高力,0.38,1034000,00981A
1519,華城,0.0,600,00982A
1785,光洋科,1.5,5527000,00982A
2059,川湖,1.75,183000,00982A
2303,聯電,2.4,9007000,00982A
2316,楠梓電,1.02,3374000,00982A
2327,國巨*,1.31,823000,00982A
2330,台積電,8.67,1937000,00982A
2345,智邦,3.67,804000,00982A
2351,順德,0.51,1350000,00982A
2360,致茂,3.74,823000,00982A
2368,金像電,0.94,392000,00982A
2376,技嘉,0.39,532000,00982A
2377,微星,1.59,5688000,00982A
2383,台光電,3.01,330000,00982A
2404,漢唐,0.81,375000,00982A
2451,創見,0.71,1044000,00982A
2454,聯發科,7.33,862000,00982A
2467,志聖,1.61,1461000,00982A
2472,立隆電,1.99,2790000,00982A
2881,富邦金,0.0,250,00982A
2885,元大金,0.12,1114420,00982A
2886,兆豐金,0.0,1000,00982A
3008,大立光,1.45,201000,00982A
3017,奇鋐,2.07,407000,00982A
3036,文曄,1.26,2311000,00982A
3105,穩懋,3.89,3983000,00982A
3264,欣銓,1.82,4508000,00982A
3376,新日興,0.14,359000,00982A
3443,創意,0.01,1000,00982A
3491,昇達科,3.76,967000,00982A
3583,辛耘,1.78,1121000,00982A
3665,貿聯-KY,0.0,136,00982A
3702,大聯大,1.21,5420000,00982A
3706,神達,0.0,1400,00982A
3711,日月光投控,1.12,1008000,00982A
4441,振大環球,0.0,4000,00982A
4958,臻鼎-KY,3.08,3147000,00982A
5274,信驊,0.31,9000,00982A
5536,聖暉*,7.04,3754000,00982A
6139,亞翔,3.97,2774000,00982A
6147,頎邦,3.13,5916000,00982A
6177,達麗,0.03,374350,00982A
6223,旺矽,3.18,307000,00982A
6257,矽格,1.89,4687000,00982A
6274,台燿,1.32,440000,00982A
6278,台表科,0.89,2201000,00982A
6285,啟碁,2.32,4029000,00982A
6488,環球晶,2.03,1146000,00982A
6531,愛普*,1.12,554000,00982A
6669,緯穎,3.05,296000,00982A
6805,富世達,0.5,121000,00982A
7769,鴻勁,1.25,93000,00982A
8016,矽創,1.26,2211000,00982A
8046,南電,0.0,1000,00982A
8358,金居,0.0,1000,00982A
8996,高力,0.74,376000,00982A
009150 KS,Samsung Electro-Mechanics co(009150 ks),5.65,68000,00988A
2308,台達電,1.48,307000,00988A
2330,台積電,1.87,400000,00988A
2360,致茂,0.56,110000,00988A
2383,台光電,2.9,288000,00988A
2454,聯發科,3.17,350000,00988A
285A JP,KIOXIA HOLDINGS CORP,3.12,110000,00988A
3017,奇鋐,1.19,215000,00988A
3037,欣興,3.13,1500000,00988A
3436 JP,SUMCO CORP,0.86,500000,00988A
3711,日月光投控,1.32,1100000,00988A
4062 JP,IBIDEN CO LTD,2.35,275000,00988A
5274,信驊,1.69,46000,00988A
5706 JP,Mitsui Mining ＆ Smelting Co,2.74,130000,00988A
5801 JP,FURUKAWA ELECTRIC CO LTD,2.04,100000,00988A
603256 CH,GRACE FABRIC TECHNOLOGY CO-A,0.76,450000,00988A
6223,旺矽,1.02,90000,00988A
6274,台燿,0.78,230000,00988A
6515,穎崴,1.39,80000,00988A
6787 JP,MEIKO ELECTRONICS CO LTD,2.64,175000,00988A
6963 JP,ROHM CO LTD,1.01,500000,00988A
6981 JP,MURATA MANUFACTURING CO LTD,3.28,800000,00988A
6997 JP,NIPPON CHEMI-CON CORP,2.64,1200000,00988A
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,0.98,270000,00988A
7769,鴻勁,0.54,36000,00988A
7826 JP,FURUYA METAL CO LTD,1.4,374300,00988A
AIXA GY,AIXTRON SE,1.23,305000,00988A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),4.62,145000,00988A
ARM US,ARM HOLDINGS PLC,1.67,65518,00988A
AXTI US,AXT INC,0.62,90000,00988A
BE US,BLOOM ENERGY CORP- A,2.9,170000,00988A
CIEN US,CIENA CORP,1.85,52000,00988A
COHR US,COHERENT INC,0.77,34000,00988A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,0.85,60000,00988A
CRWD US,CROWDSTRIKE HOLDINGS INC - A,1.12,23000,00988A
DDOG US,DATADOG INC - CLASS A,0.21,12144,00988A
ENR GY,SIEMENS ENERGY AG,0.87,75000,00988A
GLW US,CORNING INC,0.62,56000,00988A
GOOGL US,ALPHABET INC-CL A(Alphabet公司),1.03,44000,00988A
HOT GY,HOCHTIEF AG,0.7,20000,00988A
IFX GY,INFINEON TECHNOLOGIES AG,2.78,475000,00988A
LITE US,LUMENTUM HOLDINGS INC,3.11,55000,00988A
MRVL US,MARVELL TECHNOLOGY INC,2.74,200000,00988A
MU US,MICRON TECHNOLOGY INC,5.52,85500,00988A
NOK US,NOKIA CORP-SPON ADR,0.76,750000,00988A
NVDA US,NVIDIA CORP(輝達公司),1.05,75000,00988A
ORCL US,ORACLE CORP,0.77,50000,00988A
SNDK US,SANDISK CORP,4.18,38000,00988A
SOI FP,S.O.I.T.E.C.,0.96,90000,00988A
VSH US,VISHAY INTERTECHNOLOGY INC,1.82,520000,00988A
WDC US,WESTERN DIGITAL CORP,1.94,57000,00988A
000660 KP,SK HYNIX INC,1.97,15788,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,4.65,43920,00990A
2308,台達電,4.57,744000,00990A
2330,台積電,2.76,462000,00990A
2345,智邦,0.89,139000,00990A
2360,致茂,0.67,103000,00990A
2383,台光電,1.85,144000,00990A
2454,聯發科,1.54,133000,00990A
285A JP,KIOXIA HOLDINGS CORP,4.26,117700,00990A
3017,奇鋐,0.92,130000,00990A
3037,欣興,2.06,773000,00990A
3443,創意,0.61,52000,00990A
4062 JP,IBIDEN CO LTD,2.18,200000,00990A
4958,臻鼎-KY,0.5,363000,00990A
5274,信驊,0.47,10000,00990A
5347,世界,1.13,2498000,00990A
5706 JP,MITSUI KINZOKU CO LTD,2.02,75200,00990A
5801 JP,FURUKAWA ELECTRIC CO LTD,1.11,42800,00990A
6274,台燿,1.16,268000,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.23,555900,00990A
6787 JP,MEIKO ELECTRONICS CO LTD,2.29,118800,00990A
6976 JP,TAIYO YUDEN CO LTD,2.53,316000,00990A
6981 JP,MURATA MANUFACTURING CO LTD,1.98,377400,00990A
6997 JP,NIPPON CHEMI-CON CORP,0.86,306300,00990A
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,0.81,174600,00990A
7826 JP,FURUYA METAL CO LTD,0.37,77400,00990A
AIXA GR,AIXTRON SE,1.78,344838,00990A
AMD US,ADVANCED MICRO DEVICES,3.72,91679,00990A
ARM US,ARM HOLDINGS PLC-ADR,1.7,52242,00990A
BE US,BLOOM ENERGY CORP- A,2.69,123500,00990A
CIEN US,CIENA CORP,1.11,24442,00990A
DIOD US,DIODES INC,0.77,95200,00990A
GLW US,CORNING INC,1.58,112595,00990A
GOOGL US,ALPHABET INC-CL A,0.9,30140,00990A
IFX GR,INFINEON TECHNOLOGIES AG,2.16,288867,00990A
LITE US,LUMENTUM HOLDINGS INC,4.56,63305,00990A
MRVL US,MARVELL TECHNOLOGY INC,2.2,125800,00990A
MU US,MICRON TECHNOLOGY INC,6.57,79671,00990A
NBIS US,NEBIUS GROUP NV,0.72,34406,00990A
NOK US,NOKIA CORP-SPON ADR,1.17,901410,00990A
NVDA US,NVIDIA CORP,0.83,46650,00990A
NVTS US,NAVITAS SEMICONDUCTOR CORP,1.06,537686,00990A
ORCL US,ORACLE CORP,1.28,64800,00990A
SMTC US,SEMTECH CORP,1.15,96600,00990A
SNDK US,SANDISK CORP,5.16,36813,00990A
SNOW US,SNOWFLAKE INC,1.2,53900,00990A
SOI FP,S.O.I.T.E.C.,1.04,76183,00990A
STM US,STMICROELECTRONICS NV-NY SHS,0.92,167500,00990A
STX US,SEAGATE TECHNOLOGY HOLDINGS,1.35,18360,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,1.97,98082,00990A
VICR US,VICOR CORP,0.99,37700,00990A
WDC US,WESTERN DIGITAL CORP,2.27,52262,00990A
WOLF US,WOLFSPEED INC,1.02,241500,00990A
1303,南亞塑膠,0.0,1000,00991A
1519,華城電機,0.001,1000,00991A
2059,川湖科技,1.847,215000,00991A
2308,台達電子,3.675,920000,00991A
2313,華通電腦,0.004,9000,00991A
2317,鴻海精密,0.005,9000,00991A
2327,國巨股份,7.304,5100000,00991A
2330,台灣積體,14.705,3650000,00991A
2337,旺宏電子,0.003,9000,00991A
2344,華邦電子,0.003,9000,00991A
2345,智邦科技,3.571,870000,00991A
2360,致茂電子,1.843,450000,00991A
2368,金像電子,1.899,880000,00991A
2382,廣達電腦,0.006,9000,00991A
2383,台光電子,6.253,760000,00991A
2404,漢唐集成,0.002,1000,00991A
2408,南亞科技,5.468,7700000,00991A
2412,中華電信,0.0,1000,00991A
2449,京元電子,0.005,9000,00991A
2454,聯發科技,4.29,560000,00991A
2603,長榮海運,0.004,9000,00991A
2881,富邦金融,0.002,9000,00991A
2882,國泰金融,0.001,9000,00991A
2885,元大金融,0.001,9000,00991A
2891,中國信託,0.001,9000,00991A
3017,奇鋐科技,3.931,860000,00991A
3036,文曄科技,0.0,1000,00991A
3037,欣興電子,5.282,3200000,00991A
3042,台灣晶技,1.849,5200000,00991A
3044,健鼎科技,0.001,1000,00991A
3045,台灣大哥,0.0,1000,00991A
3189,景碩科技,2.641,2100000,00991A
3231,緯創資通,0.003,9000,00991A
3324,雙鴻科技,0.002,1000,00991A
3653,健策精密,0.007,1000,00991A
3665,貿聯-KY,0.004,1000,00991A
3711,日月光投,0.009,9000,00991A
5274,信驊科技,3.369,110000,00991A
5347,世界先進,0.003,9000,00991A
6223,旺矽科技,2.801,300000,00991A
6274,台燿科技,3.015,1120000,00991A
6510,中華精測,0.005,1000,00991A
6515,穎崴科技,0.014,1000,00991A
6669,緯穎科技,3.615,390000,00991A
6805,富世達股,1.928,520000,00991A
7769,鴻勁精密,3.279,270000,00991A
8046,南亞電路,2.554,1750000,00991A
8210,勤誠興業,1.862,800000,00991A
8299,群聯電子,6.826,1430000,00991A
8996,高力熱處,1.6,900000,00991A
2059,川湖,3.26,315000,00992A
2308,台達電,1.68,348000,00992A
2327,國巨*,2.7,1566000,00992A
2330,台積電,8.36,1722000,00992A
2337,旺宏,0.51,1434000,00992A
2345,智邦,4.88,987000,00992A
2360,致茂,1.0,202000,00992A
2368,金像電,1.7,652000,00992A
2383,台光電,6.18,623000,00992A
2454,聯發科,3.75,406000,00992A
2455,全新,2.24,2753000,00992A
3017,奇鋐,3.52,639000,00992A
3037,欣興,5.63,2828000,00992A
3081,聯亞,1.94,370000,00992A
3105,穩懋,2.06,1949000,00992A
3189,景碩,0.72,475013,00992A
3260,威剛,0.37,385000,00992A
3443,創意,3.25,351000,00992A
3491,昇達科,0.19,45000,00992A
3533,嘉澤,0.2,38000,00992A
3583,辛耘,0.98,566000,00992A
3653,健策,1.57,193000,00992A
3661,世芯-KY,2.65,284000,00992A
3665,貿聯-KY,2.92,652000,00992A
3711,日月光投控,1.96,1632000,00992A
4991,環宇-KY,0.8,559000,00992A
5274,信驊,1.07,29000,00992A
5289,宜鼎,0.59,154000,00992A
6139,亞翔,0.39,253000,00992A
6223,旺矽,3.71,330000,00992A
6274,台燿,2.01,621000,00992A
6442,光聖,0.28,74000,00992A
6510,精測,1.72,262000,00992A
6515,穎崴,2.42,147000,00992A
6531,愛普*,0.58,265000,00992A
6584,南俊國際,1.95,1454000,00992A
6669,緯穎,4.36,390000,00992A
6805,富世達,0.49,110000,00992A
7734,印能科技,0.38,57000,00992A
7751,竑騰,1.28,375000,00992A
7769,鴻勁,1.42,97000,00992A
8021,尖點,0.46,506000,00992A
8046,南電,1.79,1018000,00992A
8299,群聯,2.76,479000,00992A
8996,高力,3.49,1630000,00992A
