ETF,File_Date,Data_Date,Net_Asset,NAV,Units
00981A,20260811,115/08/11,302585512098.0,28.91,10466709000.0
00403A,20260811,115/08/11,179458897454.0,10.0,17939019000.0
00988A,20260811,115/08/10,56055810658.0,16.47,3403937000.0
00990A,20260811,2026/08/10,39067773041.0,15.82,2469022000.0
00982A,20260811,,51012252079.0,22.55,2261936000.0
00991A,20260811,2026/08/11,89474930760.0,17.61,5080916000.0
