Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,9.46,9693000,00981A
2383,台光電,9.02,4425000,00981A
2345,智邦,5.65,6031000,00981A
2308,台達電,5.24,6024000,00981A
2368,金像電,5.04,8240000,00981A
8046,南電,4.97,12637000,00981A
3665,貿聯-KY,4.96,4377848,00981A
3653,健策,4.84,2267000,00981A
3017,奇鋐,4.77,3902000,00981A
2454,聯發科,4.35,4147000,00981A
6223,旺矽,3.96,1886000,00981A
3037,欣興,3.36,9287000,00981A
6669,緯穎,3.26,1549000,00981A
5274,信驊,2.57,373000,00981A
2327,國巨*,2.0,15196000,00981A
6805,富世達,1.87,2099000,00981A
3711,日月光投控,1.74,8174000,00981A
6515,穎崴,1.61,391000,00981A
6510,精測,1.43,930000,00981A
2449,京元電子,1.36,11172000,00981A
3661,世芯-KY,1.32,738000,00981A
6274,台燿,1.29,3019000,00981A
3189,景碩,1.19,5358000,00981A
2317,鴻海,1.05,10727000,00981A
2303,聯電,1.03,32791000,00981A
8358,金居,0.8,5558000,00981A
8210,勤誠,0.56,1117000,00981A
5439,高技,0.5,3130000,00981A
3443,創意,0.46,271000,00981A
2404,漢唐,0.46,1091000,00981A
6147,頎邦,0.44,7884000,00981A
3264,欣銓,0.41,4897000,00981A
8996,高力,0.25,535000,00981A
7769,鴻勁,0.21,98000,00981A
6191,精成科,0.18,3986000,00981A
2481,強茂,0.16,3652000,00981A
3376,新日興,0.15,1681000,00981A
6415,矽力*-KY,0.12,660000,00981A
4966,譜瑞-KY,0.1,371000,00981A
6488,環球晶,0.09,333000,00981A
2313,華通,0.09,843000,00981A
3211,順達,0.08,458000,00981A
3217,優群,0.06,830000,00981A
1303,南亞,0.05,1374000,00981A
2002,中鋼,0.04,5161000,00981A
1319,東陽,0.02,509000,00981A
2357,華碩,0.0,16000,00981A
1815,富喬,0.0,107000,00981A
2439,美律,0.0,16000,00981A
4979,華星光,0.0,1000,00981A
5347,世界,0.0,62000,00981A
LITE US,LUMENTUM HOLDINGS INC.lite us,6.23,53000,00988A
SNDK US,SANDISK CORP,4.54,34400,00988A
BE US,BLOOM ENERGY CORP- A,3.85,125000,00988A
CIEN US,CIENA CORP,3.26,47000,00988A
2383,台光電,3.24,171000,00988A
MRVL US,MARVELL TECHNOLOGY INC,3.24,148000,00988A
6787 JP,MEIKO ELECTRONICS CO LTD,3.2,130000,00988A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),3.15,68000,00988A
MU US,MICRON TECHNOLOGY INC,3.11,47000,00988A
2454,聯發科,2.94,285000,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),2.92,41177,00988A
GLW US,CORNING INC,2.83,120700,00988A
3017,奇鋐,2.68,215000,00988A
5801 JP,FURUKAWA ELECTRIC CO LTD,2.58,72000,00988A
6515,穎崴,2.56,60000,00988A
COHR US,COHERENT INC,2.55,57000,00988A
GEV US,GE VERNOVA INC,2.51,16400,00988A
3037,欣興,2.51,750000,00988A
2308,台達電,2.26,257000,00988A
ENR GY,SIEMENS ENERGY AG,2.19,75000,00988A
FORM US,FORMFACTOR INC,2.17,105000,00988A
5274,信驊,2.08,30000,00988A
GOOGL US,ALPHABET INC-CL A(Alphabet公司),2.02,44000,00988A
