Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,9.44,11657000,00981A
2383,台光電,9.12,4723000,00981A
2454,聯發科,6.35,4263000,00981A
2345,智邦,5.55,6231000,00981A
2308,台達電,5.28,6572000,00981A
6223,旺矽,4.72,2169000,00981A
6669,緯穎,4.61,2344000,00981A
3017,奇鋐,4.55,5041000,00981A
2327,國巨*,4.44,18313000,00981A
3665,貿聯-KY,3.93,4703848,00981A
2368,金像電,3.83,7669000,00981A
3037,欣興,3.76,10822000,00981A
8046,南電,3.53,11398000,00981A
3711,日月光投控,3.25,14998000,00981A
3653,健策,3.0,2267000,00981A
2303,聯電,2.9,66190000,00981A
5274,信驊,2.62,422000,00981A
6274,台燿,2.33,4151000,00981A
2449,京元電子,1.44,12919000,00981A
6515,穎崴,1.37,442000,00981A
6510,精測,1.13,930000,00981A
6805,富世達,1.08,1761000,00981A
8210,勤誠,0.99,1967000,00981A
2404,漢唐,0.75,1715000,00981A
3533,嘉澤,0.7,772000,00981A
6187,萬潤,0.52,1224000,00981A
3264,欣銓,0.49,6217000,00981A
5439,高技,0.48,3528000,00981A
3008,大立光,0.44,329000,00981A
2313,華通,0.43,4124000,00981A
8996,高力,0.41,1034000,00981A
8358,金居,0.38,1980000,00981A
8150,南茂,0.35,11334000,00981A
6278,台表科,0.31,3734000,00981A
4966,譜瑞-KY,0.3,1036000,00981A
1590,亞德客-KY,0.27,530000,00981A
6147,頎邦,0.27,3201000,00981A
6415,矽力*-KY,0.23,1038000,00981A
3443,創意,0.18,96000,00981A
6191,精成科,0.14,3988000,00981A
3376,新日興,0.13,1741000,00981A
2481,強茂,0.1,2056000,00981A
2357,華碩,0.07,273000,00981A
6271,同欣電,0.06,686000,00981A
2002,中鋼,0.04,5163000,00981A
3217,優群,0.03,382000,00981A
1319,東陽,0.01,511000,00981A
3661,世芯-KY,0.0,1000,00981A
1815,富喬,0.0,107000,00981A
2439,美律,0.0,18000,00981A
2317,鴻海,0.0,1000,00981A
5347,世界,0.0,1000,00981A
MU US,MICRON TECHNOLOGY INC,4.63,78500,00988A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),4.48,122000,00988A
SNDK US,SANDISK CORP,4.41,38000,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),4.13,60000,00988A
LITE US,LUMENTUM HOLDINGS INC,4.09,55000,00988A
BE US,BLOOM ENERGY CORP- A,4.04,170000,00988A
