ETF,File_Date,Data_Date,Net_Asset,NAV,Units
00981A,20260430,115/04/30,238945389225.0,28.22,8467709000.0
00988A,20260430,115/04/29,24144627046.0,16.77,1439437000.0
00990A,20260430,2026/04/29,27412560255.0,15.71,1745022000.0
00992A,20260430,,49750927980.0,17.33,2870955000.0
00982A,20260430,,38993892364.0,21.0,1856436000.0
00991A,20260430,2026/04/30,37789489720.00001,16.67,2266916000.0
