ETF,File_Date,Data_Date,Net_Asset,NAV,Units
00981A,20260723,115/07/23,279928368030.0,28.79,9721709000.0
00403A,20260723,115/07/23,168591234983.0,10.01,16845019000.0
00988A,20260723,115/07/22,59446568088.0,17.72,3355437000.0
00990A,20260723,2026/07/22,41642535896.0,16.86,2470022000.0
00992A,20260723,,39775798219.0,16.44,2418955000.0
00982A,20260723,,50332910185.0,22.85,2202436000.0
00991A,20260723,2026/07/23,77879564279.99998,17.33,4493916000.0
