Stock_Code,Stock_Name,Weight,Shares,ETF
SOI FP,S.O.I.T.E.C.,0.94,45000,00988A
VIAV US,VIAVI SOLUTIONS INC,0.92,150000,00988A
5803 JP,FUJIKURA LTD,0.88,210000,00988A
6869 HK,YANGTZE OPTICAL FIBRE AND-H,0.85,260000,00988A
AXTI US,AXT INC,0.83,68000,00988A
ONTO US,ONTO INNOVATION INC,0.69,20000,00988A
NVDA US,NVIDIA CORP(輝達公司),0.67,30000,00988A
268A JP,RIGAKU HOLDINGS CORP,0.58,300000,00988A
2360,致茂,0.48,60000,00988A
6223,旺矽,0.43,24000,00988A
NBIS US,NEBIUS GROUP NV,0.4,20000,00988A
LITE US,LUMENTUM HOLDINGS INC,7.41,70985,00990A
SNDK US,SANDISK CORP,6.46,43813,00990A
2308,台達電,4.51,628000,00990A
MU US,MICRON TECHNOLOGY INC,4.17,62071,00990A
2330,台積電,3.96,531000,00990A
BE US,BLOOM ENERGY CORP- A,3.38,109100,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,2.8,118182,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,2.74,41884,00990A
AMD US,ADVANCED MICRO DEVICES,2.66,71400,00990A
WDC US,WESTERN DIGITAL CORP,2.55,52262,00990A
5706 JP,MITSUI KINZOKU CO LTD,2.53,92300,00990A
285A JP,KIOXIA HOLDINGS CORP,2.5,102900,00990A
2383,台光電,2.26,144000,00990A
CRWV US,COREWEAVE INC-CL A,2.18,162100,00990A
AIXA GR,AIXTRON SE,2.16,344838,00990A
5801 JP,FURUKAWA ELECTRIC CO LTD,2.01,73200,00990A
GOOGL US,ALPHABET INC-CL A,1.96,48100,00990A
005930 KP,SAMSUNG ELECTRONICS CO LTD,1.92,115810,00990A
GLW US,CORNING INC,1.91,112595,00990A
3037,欣興,1.9,634000,00990A
2345,智邦,1.83,221000,00990A
MRVL US,MARVELL TECHNOLOGY INC,1.82,103000,00990A
3653,健策,1.74,110000,00990A
SOI FP,S.O.I.T.E.C.,1.74,89943,00990A
6787 JP,MEIKO ELECTRONICS CO LTD,1.69,85300,00990A
TER US,TERADYNE INC,1.61,42900,00990A
STX US,SEAGATE TECHNOLOGY HOLDINGS,1.49,18360,00990A
CIEN US,CIENA CORP,1.4,24442,00990A
AVGO US,BROADCOM INC,1.39,30960,00990A
2368,金像電,1.31,267000,00990A
5347,世界,1.28,2498000,00990A
3017,奇鋐,1.17,130000,00990A
000660 KP,SK HYNIX INC,1.1,10711,00990A
010120 KP,LS ELECTRIC CO LTD,1.1,52680,00990A
6274,台燿,1.08,268000,00990A
3110 JP,NITTO BOSEKI CO LTD,1.01,53700,00990A
FORM US,FORMFACTOR INC,0.96,63300,00990A
5803 JP,FUJIKURA LTD,0.94,243500,00990A
NVDA US,NVIDIA CORP,0.94,45750,00990A
AEHR US,AEHR TEST SYSTEMS,0.92,95700,00990A
COHR US,COHERENT CORP,0.92,26174,00990A
INTC US,INTEL CORP,0.79,69505,00990A
2360,致茂,0.76,103000,00990A
NOK US,NOKIA CORP-SPON ADR,0.67,477710,00990A
4958,臻鼎-KY,0.62,435000,00990A
268A JP,RIGAKU HOLDINGS CORP,0.61,340900,00990A
5274,信驊,0.59,10000,00990A
ONTO US,ONTO INNOVATION INC,0.58,18000,00990A
4062 JP,IBIDEN CO LTD,0.55,61900,00990A
3529,力旺,0.53,36000,00990A
2454,聯發科,0.52,50000,00990A
RKLB US,ROCKET LAB CORP,0.43,52200,00990A
2330,台積電,7.65,1761000,00992A
2383,台光電,5.13,537000,00992A
6669,緯穎,4.46,465000,00992A
3037,欣興,3.82,2302000,00992A
8996,高力,3.8,1689000,00992A
3665,貿聯-KY,3.54,667000,00992A
2345,智邦,3.44,716000,00992A
3105,穩懋,3.32,3433000,00992A
8299,群聯,3.19,711000,00992A
6442,光聖,3.12,785000,00992A
6510,精測,3.1,422000,00992A
6515,穎崴,2.95,151000,00992A
3017,奇鋐,2.83,601000,00992A
6223,旺矽,2.76,289000,00992A
3443,創意,2.49,260000,00992A
3533,嘉澤,2.47,468000,00992A
3661,世芯-KY,2.41,273000,00992A
2360,致茂,2.21,487000,00992A
2059,川湖,2.19,258000,00992A
7769,鴻勁,2.14,194000,00992A
3163,波若威,2.02,923000,00992A
8046,南電,2.01,1108000,00992A
3081,聯亞,1.95,380000,00992A
2368,金像電,1.87,669000,00992A
6584,南俊國際,1.84,1337000,00992A
7751,竑騰,1.79,388000,00992A
2408,南亞科,1.79,3280000,00992A
3653,健策,1.64,197000,00992A
5274,信驊,1.63,45000,00992A
6274,台燿,1.62,636000,00992A
2308,台達電,1.52,357000,00992A
6531,愛普*,1.31,703000,00992A
2455,全新,1.3,1927000,00992A
2454,聯發科,1.19,180000,00992A
4991,環宇-KY,0.97,692000,00992A
3131,弘塑,0.95,154000,00992A
3036,文曄,0.49,1177000,00992A
3189,景碩,0.45,486013,00992A
2337,旺宏,0.42,1271000,00992A
5289,宜鼎,0.4,142000,00992A
3260,威剛,0.35,393000,00992A
6271,同欣電,0.34,970000,00992A
3711,日月光投控,0.32,320000,00992A
3324,雙鴻,0.32,151000,00992A
3491,昇達科,0.3,97000,00992A
2344,華邦電,0.19,893000,00992A
3583,辛耘,0.05,33000,00992A
2330,台積電,8.37,1659000,00982A
5536,聖暉*,6.88,3502000,00982A
6669,緯穎,5.72,513000,00982A
2383,台光電,5.43,489000,00982A
3105,穩懋,4.62,4118000,00982A
2454,聯發科,4.41,573000,00982A
2345,智邦,4.27,767000,00982A
3264,欣銓,4.19,8268000,00982A
2360,致茂,4.06,772000,00982A
6139,亞翔,3.91,2437000,00982A
2308,台達電,3.66,738000,00982A
6223,旺矽,3.2,288000,00982A
6257,矽格,3.09,6773000,00982A
6147,頎邦,2.73,6969000,00982A
4958,臻鼎-KY,2.56,2770000,00982A
3491,昇達科,2.04,563000,00982A
6488,環球晶,1.98,1223000,00982A
1785,光洋科,1.86,4925000,00982A
3017,奇鋐,1.76,322000,00982A
6285,啟碁,1.68,3207000,00982A
2467,志聖,1.63,1280000,00982A
2303,聯電,1.61,7865000,00982A
3583,辛耘,1.37,763000,00982A
6805,富世達,1.37,325000,00982A
2059,川湖,1.09,111000,00982A
6510,精測,1.07,126000,00982A
3030,德律,1.07,1158000,00982A
8996,高力,1.02,389000,00982A
5289,宜鼎,0.93,280000,00982A
2404,漢唐,0.85,384000,00982A
2347,聯強,0.75,3950000,00982A
3533,嘉澤,0.71,116000,00982A
6274,台燿,0.69,235000,00982A
3211,順達,0.68,814000,00982A
3131,弘塑,0.67,93000,00982A
2313,華通,0.62,1105000,00982A
2472,立隆電,0.54,1293000,00982A
2368,金像電,0.54,166000,00982A
3711,日月光投控,0.44,373000,00982A
3665,貿聯-KY,0.39,63136,00982A
6691,洋基工程,0.25,166000,00982A
5274,信驊,0.25,6000,00982A
4938,和碩,0.24,1290000,00982A
8046,南電,0.23,107000,00982A
6177,達麗,0.19,1862350,00982A
3376,新日興,0.17,371000,00982A
2885,元大金,0.14,1150420,00982A
8464,億豐,0.11,148000,00982A
1319,東陽,0.06,355000,00982A
4441,振大環球,0.03,62000,00982A
3443,創意,0.01,1000,00982A
2548,華固,0.01,30600,00982A
1519,華城,0.0,600,00982A
8358,金居,0.0,1000,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,19.548,3600000,00991A
2383,台光電子,9.139,765000,00991A
8299,群聯電子,7.294,1300000,00991A
3037,欣興電子,6.626,3200000,00991A
2308,台達電子,5.013,940000,00991A
2345,智邦科技,4.558,760000,00991A
5274,信驊科技,4.513,100000,00991A
2408,南亞科技,4.219,6200000,00991A
2454,聯發科技,4.139,500000,00991A
2368,金像電子,3.766,1080000,00991A
8046,南亞電路,3.743,1650000,00991A
7769,鴻勁精密,3.442,250000,00991A
3017,奇鋐科技,3.408,580000,00991A
6223,旺矽科技,3.106,260000,00991A
6669,緯穎科技,2.699,225000,00991A
2327,國巨股份,2.692,3300000,00991A
3665,貿聯-KY,2.517,380000,00991A
3189,景碩科技,2.329,2000000,00991A
3653,健策精密,2.078,200000,00991A
1590,亞德客-KY,1.385,400000,00991A
3324,雙鴻科技,1.36,510000,00991A
2404,漢唐集成,0.784,330000,00991A
6515,穎崴科技,0.024,1000,00991A
3711,日月光投,0.011,9000,00991A
2059,川湖科技,0.011,1000,00991A
6510,中華精測,0.009,1000,00991A
2382,廣達電腦,0.008,9000,00991A
2449,京元電子,0.007,9000,00991A
2360,致茂電子,0.006,1000,00991A
2313,華通電腦,0.005,9000,00991A
2317,鴻海精密,0.005,9000,00991A
2603,長榮海運,0.005,9000,00991A
2337,旺宏電子,0.004,9000,00991A
5347,世界先進,0.004,9000,00991A
6274,台燿科技,0.003,1000,00991A
8210,勤誠興業,0.003,1000,00991A
3231,緯創資通,0.003,9000,00991A
2344,華邦電子,0.002,9000,00991A
1519,華城電機,0.002,1000,00991A
2881,富邦金融,0.002,9000,00991A
2882,國泰金融,0.002,9000,00991A
2885,元大金融,0.001,9000,00991A
2891,中國信託,0.001,9000,00991A
3044,健鼎科技,0.001,1000,00991A
2890,永豐金融,0.001,9000,00991A
3036,文曄科技,0.001,1000,00991A
2412,中華電信,0.0,1000,00991A
3045,台灣大哥,0.0,1000,00991A
1303,南亞塑膠,0.0,1000,00991A
5871,中租-KY,0.0,1000,00991A
