Stock_Code,Stock_Name,Weight,Shares,ETF
6442,光聖,0.88,238000,00992A
4991,環宇-KY,0.83,574000,00992A
3036,文曄,0.68,1177000,00992A
3189,景碩,0.51,486013,00992A
3491,昇達科,0.35,97000,00992A
3260,威剛,0.33,393000,00992A
3711,日月光投控,0.32,320000,00992A
3583,辛耘,0.06,33000,00992A
2330,台積電,8.58,1937000,00982A
5536,聖暉*,6.78,3654000,00982A
2383,台光電,3.96,444000,00982A
2345,智邦,3.92,821000,00982A
3264,欣銓,3.91,9348000,00982A
2454,聯發科,3.73,570000,00982A
3105,穩懋,3.73,4118000,00982A
6669,緯穎,3.71,373000,00982A
6223,旺矽,3.66,318000,00982A
6139,亞翔,3.59,2463000,00982A
2360,致茂,3.56,851000,00982A
3491,昇達科,3.49,980000,00982A
6147,頎邦,2.66,6092000,00982A
6257,矽格,2.51,5984000,00982A
4958,臻鼎-KY,2.46,2770000,00982A
6285,啟碁,2.35,4160000,00982A
2059,川湖,2.24,246000,00982A
6488,環球晶,2.09,1614000,00982A
3017,奇鋐,1.99,420000,00982A
2303,聯電,1.86,8492000,00982A
3583,辛耘,1.82,1088000,00982A
2472,立隆電,1.62,3126000,00982A
2467,志聖,1.6,1425000,00982A
1785,光洋科,1.53,5481000,00982A
3008,大立光,1.19,184000,00982A
2308,台達電,1.16,299000,00982A
6274,台燿,1.11,455000,00982A
8016,矽創,0.95,1649000,00982A
3711,日月光投控,0.92,954000,00982A
7769,鴻勁,0.91,64000,00982A
2327,國巨*,0.9,850000,00982A
3036,文曄,0.89,1581000,00982A
6510,精測,0.86,126000,00982A
6278,台表科,0.81,1961000,00982A
2404,漢唐,0.8,384000,00982A
2368,金像電,0.79,314000,00982A
8996,高力,0.78,389000,00982A
2316,楠梓電,0.78,2796000,00982A
2347,聯強,0.65,3834000,00982A
6531,愛普*,0.51,259000,00982A
5289,宜鼎,0.37,110000,00982A
3533,嘉澤,0.36,75000,00982A
3030,德律,0.32,461000,00982A
5274,信驊,0.28,9000,00982A
3702,大聯大,0.26,1059000,00982A
3211,順達,0.23,321000,00982A
2313,華通,0.22,432000,00982A
2351,順德,0.22,599000,00982A
2451,創見,0.21,340000,00982A
6831,邁科,0.21,143000,00982A
2376,技嘉,0.21,339000,00982A
2377,微星,0.21,929000,00982A
8046,南電,0.18,107000,00982A
6177,達麗,0.16,1762350,00982A
3376,新日興,0.15,371000,00982A
2885,元大金,0.13,1150420,00982A
3665,貿聯-KY,0.08,21136,00982A
3131,弘塑,0.08,15000,00982A
4938,和碩,0.07,470000,00982A
8464,億豐,0.03,52000,00982A
1319,東陽,0.02,124000,00982A
3443,創意,0.01,1000,00982A
4441,振大環球,0.01,23000,00982A
6805,富世達,0.0,1000,00982A
8358,金居,0.0,1000,00982A
1519,華城,0.0,600,00982A
2548,華固,0.0,2000,00982A
3706,神達,0.0,1400,00982A
2881,富邦金,0.0,250,00982A
2886,兆豐金,0.0,1000,00982A
2330,台灣積體,17.85,3650000,00991A
2383,台光電子,7.525,765000,00991A
8299,群聯電子,6.895,1360000,00991A
2327,國巨股份,5.936,5100000,00991A
3037,欣興電子,5.895,3200000,00991A
2408,南亞科技,4.37,7100000,00991A
2345,智邦科技,4.217,800000,00991A
7769,鴻勁精密,3.906,250000,00991A
3017,奇鋐科技,3.666,700000,00991A
2308,台達電子,3.643,850000,00991A
6669,緯穎科技,3.627,330000,00991A
2454,聯發科技,3.615,500000,00991A
6223,旺矽科技,3.56,280000,00991A
5274,信驊科技,3.483,100000,00991A
2368,金像電子,3.372,1220000,00991A
8046,南亞電路,3.247,1750000,00991A
6515,穎崴科技,2.947,145000,00991A
3189,景碩科技,2.369,2100000,00991A
2360,致茂電子,2.311,500000,00991A
8210,勤誠興業,2.301,800000,00991A
8996,高力熱處,1.891,850000,00991A
2059,川湖科技,0.01,1000,00991A
3711,日月光投,0.01,9000,00991A
6510,中華精測,0.008,1000,00991A
3653,健策精密,0.007,1000,00991A
2382,廣達電腦,0.006,9000,00991A
2449,京元電子,0.006,9000,00991A
2313,華通電腦,0.005,9000,00991A
2317,鴻海精密,0.005,9000,00991A
3665,貿聯-KY,0.004,1000,00991A
2603,長榮海運,0.004,9000,00991A
5347,世界先進,0.003,9000,00991A
1590,亞德客-KY,0.003,1000,00991A
2337,旺宏電子,0.003,9000,00991A
3231,緯創資通,0.003,9000,00991A
6274,台燿科技,0.003,1000,00991A
2344,華邦電子,0.002,9000,00991A
2404,漢唐集成,0.002,1000,00991A
3324,雙鴻科技,0.002,1000,00991A
2881,富邦金融,0.002,9000,00991A
1519,華城電機,0.002,1000,00991A
2882,國泰金融,0.002,9000,00991A
2885,元大金融,0.001,9000,00991A
2891,中國信託,0.001,9000,00991A
3044,健鼎科技,0.001,1000,00991A
3036,文曄科技,0.001,1000,00991A
2890,永豐金融,0.001,9000,00991A
2412,中華電信,0.0,1000,00991A
3045,台灣大哥,0.0,1000,00991A
1303,南亞塑膠,0.0,1000,00991A
