Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,9.11,9693000,00981A
2383,台光電,8.21,4425000,00981A
2345,智邦,5.87,6031000,00981A
2308,台達電,5.43,6024000,00981A
8046,南電,5.0,12637000,00981A
3665,貿聯-KY,4.88,4377848,00981A
2368,金像電,4.86,8240000,00981A
2454,聯發科,4.84,4363000,00981A
3653,健策,4.76,2267000,00981A
3017,奇鋐,4.6,3902000,00981A
6223,旺矽,3.9,1886000,00981A
6669,緯穎,3.33,1635000,00981A
3037,欣興,3.25,9287000,00981A
5274,信驊,2.55,373000,00981A
2327,國巨*,2.35,16954000,00981A
3711,日月光投控,2.0,9536000,00981A
6805,富世達,1.86,2099000,00981A
6515,穎崴,1.68,391000,00981A
2449,京元電子,1.53,12719000,00981A
6510,精測,1.46,930000,00981A
2303,聯電,1.28,40054000,00981A
3661,世芯-KY,1.25,738000,00981A
6274,台燿,1.24,3019000,00981A
3189,景碩,1.15,5358000,00981A
2317,鴻海,1.03,10727000,00981A
8358,金居,0.85,5558000,00981A
8210,勤誠,0.55,1117000,00981A
5439,高技,0.53,3130000,00981A
3443,創意,0.48,271000,00981A
6147,頎邦,0.48,7884000,00981A
2404,漢唐,0.45,1091000,00981A
3264,欣銓,0.41,4897000,00981A
1590,亞德客-KY,0.3,500000,00981A
8996,高力,0.27,535000,00981A
7769,鴻勁,0.21,98000,00981A
2337,旺宏,0.2,2910000,00981A
6191,精成科,0.18,3986000,00981A
3376,新日興,0.15,1681000,00981A
2481,強茂,0.15,3652000,00981A
2313,華通,0.14,1343000,00981A
6415,矽力*-KY,0.12,660000,00981A
4966,譜瑞-KY,0.09,371000,00981A
3217,優群,0.06,830000,00981A
1303,南亞,0.05,1374000,00981A
2002,中鋼,0.04,5161000,00981A
1319,東陽,0.02,509000,00981A
1815,富喬,0.01,107000,00981A
2357,華碩,0.0,16000,00981A
2439,美律,0.0,16000,00981A
4979,華星光,0.0,1000,00981A
5347,世界,0.0,62000,00981A
LITE US,LUMENTUM HOLDINGS INC.lite us,6.01,53000,00988A
SNDK US,SANDISK CORP,4.86,34400,00988A
BE US,BLOOM ENERGY CORP- A,3.87,125000,00988A
2383,台光電,3.4,171000,00988A
6787 JP,MEIKO ELECTRONICS CO LTD,3.32,130000,00988A
MU US,MICRON TECHNOLOGY INC,3.25,47000,00988A
CIEN US,CIENA CORP,3.14,47000,00988A
MRVL US,MARVELL TECHNOLOGY INC,3.09,148000,00988A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),3.0,68000,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),2.95,41177,00988A
2454,聯發科,2.92,285000,00988A
GLW US,CORNING INC,2.68,120700,00988A
3037,欣興,2.64,750000,00988A
3017,奇鋐,2.56,215000,00988A
5801 JP,FURUKAWA ELECTRIC CO LTD,2.54,72000,00988A
COHR US,COHERENT INC,2.42,57000,00988A
6515,穎崴,2.42,60000,00988A
GEV US,GE VERNOVA INC,2.42,16400,00988A
FORM US,FORMFACTOR INC,2.28,120000,00988A
2308,台達電,2.18,257000,00988A
ENR GY,SIEMENS ENERGY AG,2.06,75000,00988A
GOOGL US,ALPHABET INC-CL A(Alphabet公司),2.03,44000,00988A
5274,信驊,2.02,30000,00988A
2330,台積電,1.96,206000,00988A
5706 JP,Mitsui Mining ＆ Smelting Co,1.95,60000,00988A
TER US,TERADYNE INC,1.86,35000,00988A
WDC US,WESTERN DIGITAL CORP,1.85,35000,00988A
7826 JP,FURUYA METAL CO LTD,1.68,280000,00988A
285A JP,KIOXIA HOLDINGS CORP,1.47,50000,00988A
3110 JP,NITTO BOSEKI CO LTD,1.43,63200,00988A
HOT GY,HOCHTIEF AG,1.42,20000,00988A
AVGO US,BROADCOM LTD,1.38,25000,00988A
AIXA GY,AIXTRON SE,1.32,192539,00988A
4062 JP,IBIDEN CO LTD,1.26,120000,00988A
3711,日月光投控,1.25,600000,00988A
SOI FP,S.O.I.T.E.C.,1.16,68198,00988A
5803 JP,FUJIKURA LTD,1.1,210000,00988A
6997 JP,NIPPON CHEMI-CON CORP,1.06,550000,00988A
VIAV US,VIAVI SOLUTIONS INC,0.89,150000,00988A
6869 HK,YANGTZE OPTICAL FIBRE AND-H,0.88,220000,00988A
NVDA US,NVIDIA CORP(輝達公司),0.86,30000,00988A
ONTO US,ONTO INNOVATION INC,0.79,20000,00988A
HOOD US,ROBINHOOD MARKETS INC - A,0.78,70000,00988A
268A JP,RIGAKU HOLDINGS CORP,0.69,300000,00988A
AXTI US,AXT INC,0.63,68000,00988A
2360,致茂,0.49,60000,00988A
006400 KS,Samsung SDI Co Ltd,0.46,8000,00988A
NBIS US,NEBIUS GROUP NV,0.38,20000,00988A
LITE US,LUMENTUM HOLDINGS INC,7.0,70985,00990A
SNDK US,SANDISK CORP,4.92,40093,00990A
2308,台達電,4.62,628000,00990A
MU US,MICRON TECHNOLOGY INC,3.73,62071,00990A
2330,台積電,3.57,433000,00990A
NVDA US,NVIDIA CORP,3.53,142250,00990A
BE US,BLOOM ENERGY CORP- A,2.93,109100,00990A
GLW US,CORNING INC,2.81,145895,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,2.75,118182,00990A
AMD US,ADVANCED MICRO DEVICES,2.74,71400,00990A
TER US,TERADYNE INC,2.7,58500,00990A
285A JP,KIOXIA HOLDINGS CORP,2.63,102900,00990A
5706 JP,MITSUI KINZOKU CO LTD,2.61,92300,00990A
2383,台光電,2.48,144000,00990A
CIEN US,CIENA CORP,2.46,42342,00990A
5801 JP,FURUKAWA ELECTRIC CO LTD,2.25,73200,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,2.13,34369,00990A
005930 KP,SAMSUNG ELECTRONICS CO LTD,2.03,115810,00990A
3653,健策,1.99,110000,00990A
2368,金像電,1.91,370000,00990A
WDC US,WESTERN DIGITAL CORP,1.9,41462,00990A
6787 JP,MEIKO ELECTRONICS CO LTD,1.89,85300,00990A
MRVL US,MARVELL TECHNOLOGY INC,1.87,103000,00990A
AEHR US,AEHR TEST SYSTEMS,1.8,177400,00990A
2345,智邦,1.75,221000,00990A
AIXA GR,AIXTRON SE,1.66,278437,00990A
AVGO US,BROADCOM INC,1.48,30960,00990A
3037,欣興,1.45,475000,00990A
CRWV US,COREWEAVE INC-CL A,1.41,109900,00990A
3017,奇鋐,1.34,130000,00990A
SOI FP,S.O.I.T.E.C.,1.33,89943,00990A
ORCL US,ORACLE CORP,1.16,58680,00990A
5803 JP,FUJIKURA LTD,1.11,243500,00990A
000660 KP,SK HYNIX INC,1.08,10711,00990A
3110 JP,NITTO BOSEKI CO LTD,1.06,53700,00990A
3533,嘉澤,1.0,101000,00990A
6274,台燿,0.97,268000,00990A
COHR US,COHERENT CORP,0.96,26174,00990A
GOOGL US,ALPHABET INC-CL A,0.93,23200,00990A
CRWD US,CROWDSTRIKE HOLDINGS INC - A,0.79,15200,00990A
APP US,APPLOVIN CORP-CLASS A,0.75,14160,00990A
6510,精測,0.73,56000,00990A
2360,致茂,0.72,103000,00990A
268A JP,RIGAKU HOLDINGS CORP,0.68,340900,00990A
NVTS US,NAVITAS SEMICONDUCTOR CORP,0.64,305151,00990A
ONTO US,ONTO INNOVATION INC,0.62,18000,00990A
010120 KP,LS ELECTRIC CO LTD,0.59,29671,00990A
5274,信驊,0.58,10000,00990A
4958,臻鼎-KY,0.57,435000,00990A
PLTR US,PALANTIR TECHNOLOGIES INC-A,0.54,33200,00990A
3529,力旺,0.53,36000,00990A
RKLB US,ROCKET LAB CORP,0.49,52200,00990A
2467,志聖,0.45,249000,00990A
2454,聯發科,0.44,50000,00990A
2330,台積電,7.87,1761000,00992A
2383,台光電,4.74,537000,00992A
6669,緯穎,4.5,465000,00992A
8996,高力,4.0,1689000,00992A
3037,欣興,3.84,2310000,00992A
3665,貿聯-KY,3.54,667000,00992A
3105,穩懋,3.46,3433000,00992A
3017,奇鋐,3.37,601000,00992A
2345,智邦,3.31,716000,00992A
6510,精測,3.15,422000,00992A
6515,穎崴,3.09,151000,00992A
6442,光聖,3.02,785000,00992A
6223,旺矽,2.84,289000,00992A
8299,群聯,2.83,711000,00992A
3533,嘉澤,2.52,468000,00992A
3443,創意,2.2,260000,00992A
7751,竑騰,2.12,388000,00992A
8046,南電,2.08,1108000,00992A
2059,川湖,2.07,258000,00992A
2360,致茂,2.03,487000,00992A
7769,鴻勁,2.0,194000,00992A
3163,波若威,1.99,924000,00992A
3653,健策,1.97,197000,00992A
3081,聯亞,1.92,380000,00992A
6584,南俊國際,1.9,1337000,00992A
2368,金像電,1.88,669000,00992A
2408,南亞科,1.57,3280000,00992A
2308,台達電,1.53,357000,00992A
5274,信驊,1.46,45000,00992A
4749,新應材,1.4,701000,00992A
3661,世芯-KY,1.4,173000,00992A
6805,富世達,1.25,298000,00992A
6274,台燿,1.24,636000,00992A
6531,愛普*,1.13,703000,00992A
2454,聯發科,0.95,180000,00992A
6271,同欣電,0.92,2589000,00992A
3131,弘塑,0.89,154000,00992A
4991,環宇-KY,0.88,692000,00992A
8021,尖點,0.53,661000,00992A
3189,景碩,0.5,486013,00992A
3036,文曄,0.49,1177000,00992A
2337,旺宏,0.41,1271000,00992A
3260,威剛,0.38,393000,00992A
5289,宜鼎,0.37,142000,00992A
3324,雙鴻,0.35,151000,00992A
3711,日月光投控,0.32,320000,00992A
3491,昇達科,0.32,97000,00992A
2455,全新,0.27,427000,00992A
2486,一詮,0.26,567000,00992A
2344,華邦電,0.17,893000,00992A
3529,力旺,0.03,4000,00992A
2330,台積電,8.81,1548000,00982A
5536,聖暉*,7.59,3355000,00982A
6669,緯穎,6.05,491000,00982A
2383,台光電,5.14,457000,00982A
3105,穩懋,5.06,3946000,00982A
2345,智邦,4.24,719000,00982A
3264,欣銓,4.12,8078000,00982A
6139,亞翔,3.98,2278000,00982A
2454,聯發科,3.85,573000,00982A
3017,奇鋐,3.84,538000,00982A
2360,致茂,3.84,724000,00982A
2308,台達電,3.77,690000,00982A
6223,旺矽,3.46,276000,00982A
6257,矽格,2.94,6338000,00982A
4958,臻鼎-KY,2.69,2654000,00982A
6147,頎邦,2.42,6546000,00982A
3491,昇達科,2.24,539000,00982A
1785,光洋科,1.94,4611000,00982A
2467,志聖,1.68,1199000,00982A
6285,啟碁,1.68,3000000,00982A
6805,富世達,1.67,311000,00982A
6510,精測,1.15,121000,00982A
8996,高力,1.13,373000,00982A
2059,川湖,1.08,106000,00982A
6488,環球晶,1.02,683000,00982A
2303,聯電,0.97,5045000,00982A
3030,德律,0.95,1135000,00982A
5289,宜鼎,0.92,274000,00982A
2404,漢唐,0.92,368000,00982A
2347,聯強,0.78,3693000,00982A
3533,嘉澤,0.76,111000,00982A
3211,順達,0.75,780000,00982A
3583,辛耘,0.7,370000,00982A
