Stock_Code,Stock_Name,Weight,Shares,ETF
BKSY US,BLACKSKY TECHNOLOGY INC,0.58,105224,00988A
006400 KS,Samsung SDI Co Ltd,0.49,8000,00988A
RKLB US,ROCKET LAB USA INC,0.49,40000,00988A
NBIS US,NEBIUS GROUP NV,0.42,20000,00988A
LITE US,LUMENTUM HOLDINGS INC,7.36,70985,00990A
2308,台達電,4.77,628000,00990A
SNDK US,SANDISK CORP,4.66,40093,00990A
MU US,MICRON TECHNOLOGY INC,3.59,62071,00990A
2330,台積電,3.35,433000,00990A
BE US,BLOOM ENERGY CORP- A,2.98,109100,00990A
GLW US,CORNING INC,2.92,145895,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,2.89,118182,00990A
TER US,TERADYNE INC,2.68,58500,00990A
285A JP,KIOXIA HOLDINGS CORP,2.67,102900,00990A
5706 JP,MITSUI KINZOKU CO LTD,2.63,92300,00990A
CIEN US,CIENA CORP,2.51,42342,00990A
5801 JP,FURUKAWA ELECTRIC CO LTD,2.41,73200,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,2.24,34369,00990A
3653,健策,2.24,110000,00990A
2383,台光電,2.21,144000,00990A
AMD US,ADVANCED MICRO DEVICES,2.08,57600,00990A
AEHR US,AEHR TEST SYSTEMS,2.05,177400,00990A
005930 KP,SAMSUNG ELECTRONICS CO LTD,2.03,115810,00990A
MRVL US,MARVELL TECHNOLOGY INC,1.92,103000,00990A
WDC US,WESTERN DIGITAL CORP,1.92,41462,00990A
6787 JP,MEIKO ELECTRONICS CO LTD,1.87,85300,00990A
2345,智邦,1.83,221000,00990A
AIXA GR,AIXTRON SE,1.81,278437,00990A
2368,金像電,1.74,370000,00990A
CRWV US,COREWEAVE INC-CL A,1.6,109900,00990A
AVGO US,BROADCOM INC,1.55,30960,00990A
SOI FP,S.O.I.T.E.C.,1.38,89943,00990A
3017,奇鋐,1.32,130000,00990A
ORCL US,ORACLE CORP,1.31,58680,00990A
3037,欣興,1.28,475000,00990A
3110 JP,NITTO BOSEKI CO LTD,1.1,53700,00990A
5803 JP,FUJIKURA LTD,1.09,243500,00990A
COHR US,COHERENT CORP,1.09,26174,00990A
000660 KP,SK HYNIX INC,1.05,10711,00990A
3533,嘉澤,1.01,101000,00990A
6274,台燿,0.98,268000,00990A
GOOGL US,ALPHABET INC-CL A,0.93,23200,00990A
NVDA US,NVIDIA CORP,0.92,38250,00990A
6510,精測,0.89,56000,00990A
CRWD US,CROWDSTRIKE HOLDINGS INC - A,0.84,15200,00990A
APP US,APPLOVIN CORP-CLASS A,0.81,14160,00990A
2360,致茂,0.79,103000,00990A
FSLY US,FASTLY INC - CLASS A,0.69,230200,00990A
268A JP,RIGAKU HOLDINGS CORP,0.67,340900,00990A
NVTS US,NAVITAS SEMICONDUCTOR CORP,0.67,305151,00990A
ONTO US,ONTO INNOVATION INC,0.64,18000,00990A
5274,信驊,0.61,10000,00990A
PLTR US,PALANTIR TECHNOLOGIES INC-A,0.6,33200,00990A
2467,志聖,0.56,249000,00990A
RKLB US,ROCKET LAB CORP,0.56,52200,00990A
3529,力旺,0.55,36000,00990A
4958,臻鼎-KY,0.52,435000,00990A
GFS US,GLOBALFOUNDRIES INC,0.49,68800,00990A
2454,聯發科,0.43,50000,00990A
2330,台積電,5.7,1311000,00992A
2383,台光電,4.61,538000,00992A
8996,高力,4.27,1689000,00992A
6669,緯穎,4.13,465000,00992A
3105,穩懋,4.02,3433000,00992A
3665,貿聯-KY,3.84,667000,00992A
3037,欣興,3.52,2310000,00992A
6510,精測,3.4,422000,00992A
6515,穎崴,3.39,151000,00992A
3017,奇鋐,3.37,601000,00992A
6442,光聖,3.32,785000,00992A
2345,智邦,3.12,716000,00992A
6223,旺矽,2.9,289000,00992A
8299,群聯,2.54,711000,00992A
3533,嘉澤,2.41,468000,00992A
3081,聯亞,2.4,380000,00992A
3163,波若威,2.24,924000,00992A
3653,健策,2.19,197000,00992A
3443,創意,2.13,260000,00992A
6584,南俊國際,2.06,1337000,00992A
2360,致茂,1.98,487000,00992A
7769,鴻勁,1.95,194000,00992A
2059,川湖,1.93,258000,00992A
8046,南電,1.84,1108000,00992A
7751,竑騰,1.78,388000,00992A
2368,金像電,1.77,669000,00992A
2308,台達電,1.48,357000,00992A
5274,信驊,1.47,45000,00992A
4749,新應材,1.46,701000,00992A
3661,世芯-KY,1.44,173000,00992A
2408,南亞科,1.43,3280000,00992A
3529,力旺,1.29,155000,00992A
6274,台燿,1.26,636000,00992A
8358,金居,1.2,1548000,00992A
6805,富世達,1.19,298000,00992A
6531,愛普*,1.15,703000,00992A
3131,弘塑,1.01,154000,00992A
6271,同欣電,0.96,2589000,00992A
4991,環宇-KY,0.92,692000,00992A
8021,尖點,0.68,691920,00992A
3036,文曄,0.51,1177000,00992A
3189,景碩,0.49,486013,00992A
2454,聯發科,0.37,80000,00992A
3324,雙鴻,0.35,151000,00992A
2337,旺宏,0.33,1271000,00992A
5289,宜鼎,0.33,142000,00992A
3260,威剛,0.33,393000,00992A
3491,昇達科,0.31,97000,00992A
3711,日月光投控,0.31,320000,00992A
2486,一詮,0.26,567000,00992A
2344,華邦電,0.16,893000,00992A
