Stock_Code,Stock_Name,Weight,Shares,ETF
2330,台積電,9.78,11359000,00981A
2383,台光電,8.22,4605000,00981A
2454,聯發科,6.09,4463000,00981A
2345,智邦,5.56,6231000,00981A
2308,台達電,5.44,6572000,00981A
3665,貿聯-KY,4.86,4703848,00981A
2368,金像電,4.13,8260000,00981A
8046,南電,4.06,12658000,00981A
6669,緯穎,4.0,2047000,00981A
6223,旺矽,3.88,2054000,00981A
3017,奇鋐,3.86,4202000,00981A
3037,欣興,3.19,10387000,00981A
3653,健策,3.11,2267000,00981A
5274,信驊,3.08,483000,00981A
3711,日月光投控,2.68,13833000,00981A
2327,國巨*,2.52,17221000,00981A
6274,台燿,2.14,4151000,00981A
2303,聯電,1.59,46374000,00981A
6515,穎崴,1.53,422000,00981A
2449,京元電子,1.51,12919000,00981A
3443,創意,1.5,764000,00981A
2317,鴻海,1.33,14177000,00981A
6805,富世達,1.31,1761000,00981A
6510,精測,1.25,930000,00981A
8210,勤誠,0.82,1540000,00981A
3264,欣銓,0.76,9030000,00981A
3189,景碩,0.64,3744000,00981A
3661,世芯-KY,0.54,296000,00981A
2404,漢唐,0.53,1394000,00981A
2357,華碩,0.49,1996000,00981A
6187,萬潤,0.49,1224000,00981A
5439,高技,0.47,3228000,00981A
8996,高力,0.39,1034000,00981A
8150,南茂,0.39,11334000,00981A
8358,金居,0.34,1980000,00981A
1590,亞德客-KY,0.3,530000,00981A
2313,華通,0.25,2624000,00981A
6191,精成科,0.14,3988000,00981A
2481,強茂,0.14,3654000,00981A
3376,新日興,0.13,1741000,00981A
4966,譜瑞-KY,0.12,486000,00981A
6415,矽力*-KY,0.11,660000,00981A
3217,優群,0.06,874000,00981A
2002,中鋼,0.04,5163000,00981A
1319,東陽,0.02,511000,00981A
1815,富喬,0.0,107000,00981A
2439,美律,0.0,18000,00981A
2337,旺宏,0.0,8000,00981A
6147,頎邦,0.0,1000,00981A
5347,世界,0.0,1000,00981A
SNDK US,SANDISK CORP,5.31,38000,00988A
LITE US,LUMENTUM HOLDINGS INC,5.12,55000,00988A
MU US,MICRON TECHNOLOGY INC,4.38,65000,00988A
BE US,BLOOM ENERGY CORP- A,3.91,145000,00988A
2454,聯發科,3.58,315000,00988A
2383,台光電,3.58,217000,00988A
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),3.2,75000,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),3.09,47000,00988A
6787 JP,MEIKO ELECTRONICS CO LTD,2.71,130000,00988A
4062 JP,IBIDEN CO LTD,2.7,247400,00988A
3037,欣興,2.67,897000,00988A
CIEN US,CIENA CORP,2.64,47000,00988A
GLW US,CORNING INC,2.57,135000,00988A
MRVL US,MARVELL TECHNOLOGY INC,2.47,148000,00988A
WDC US,WESTERN DIGITAL CORP,2.42,50000,00988A
5801 JP,FURUKAWA ELECTRIC CO LTD,2.23,72000,00988A
6515,穎崴,2.2,67000,00988A
2308,台達電,2.11,279000,00988A
2330,台積電,2.07,270000,00988A
FORM US,FORMFACTOR INC,1.96,130000,00988A
5706 JP,Mitsui Mining ＆ Smelting Co,1.92,60000,00988A
AIXA GY,AIXTRON SE,1.83,305000,00988A
GOOGL US,ALPHABET INC-CL A(Alphabet公司),1.83,44000,00988A
